Date,Power (kW),temp_C,pres_mbar
2019-03-15 00:00:00,51.295,11.87833333,1028.25
2019-03-15 01:00:00,49.018,11.76583333,1028.0
2019-03-15 02:00:00,49.312,11.24833333,1028.0
2019-03-15 03:00:00,47.585,10.3325,1027.166667
2019-03-15 04:00:00,47.393,9.451666667,1027.0
2019-03-15 05:00:00,55.164,9.216666667,1027.0
2019-03-15 06:00:00,53.211,8.8225,1027.0
2019-03-15 07:00:00,93.733,9.875833333,1028.0
2019-03-15 08:00:00,133.496,10.6175,1028.0
2019-03-15 09:00:00,152.59,12.1375,1028.0
2019-03-15 10:00:00,209.814,15.00416667,1027.666667
2019-03-15 11:00:00,291.346,16.2875,1027.0
2019-03-15 12:00:00,254.538,18.04083333,1026.166667
2019-03-15 13:00:00,248.903,19.79583333,1025.166667
2019-03-15 14:00:00,275.176,20.55083333,1024.583333
2019-03-15 15:00:00,263.396,21.72166667,1024.0
2019-03-15 16:00:00,264.476,22.435,1023.666667
2019-03-15 17:00:00,187.489,22.20166667,1023.0
2019-03-15 18:00:00,166.467,21.3275,1023.0
2019-03-15 19:00:00,130.469,19.16833333,1024.0
2019-03-15 20:00:00,92.541,18.09083333,1024.0
2019-03-15 21:00:00,65.965,17.87666667,1024.0
2019-03-15 22:00:00,52.002,17.14333333,1024.0
2019-03-15 23:00:00,49.094,14.65666667,1024.0
2019-03-16 00:00:00,49.994,14.535,1024.0
2019-03-16 01:00:00,47.532,14.93333333,1023.0
2019-03-16 02:00:00,47.684,14.27083333,1022.666667
2019-03-16 03:00:00,46.819,13.345,1022.0
2019-03-16 04:00:00,46.312,13.04416667,1022.0
2019-03-16 05:00:00,46.327,12.75083333,1022.0
2019-03-16 06:00:00,46.46,12.0825,1022.0
2019-03-16 07:00:00,46.533,12.54666667,1022.25
2019-03-16 08:00:00,50.425,14.1175,1022.916667
2019-03-16 09:00:00,52.098,15.945,1023.0
2019-03-16 10:00:00,52.724,16.75416667,1022.0
2019-03-16 11:00:00,53.872,18.6925,1022.0
2019-03-16 12:00:00,53.329,19.25166667,1021.583333
2019-03-16 13:00:00,54.543,20.48833333,1020.666667
2019-03-16 14:00:00,56.96,20.87666667,1020.0
2019-03-16 15:00:00,57.432,20.37,1020.0
2019-03-16 16:00:00,58.71,17.8475,1020.25
2019-03-16 17:00:00,58.636,16.25,1021.0
2019-03-16 18:00:00,59.915,14.89083333,1020.916667
2019-03-16 19:00:00,58.783,13.3875,1021.0
2019-03-16 20:00:00,56.786,12.1425,1021.833333
2019-03-16 21:00:00,49.693,11.09916667,1022.0
2019-03-16 22:00:00,47.017,11.00833333,1022.916667
2019-03-16 23:00:00,46.4,10.64666667,1023.0
2019-03-17 00:00:00,46.604,10.27166667,1023.0
2019-03-17 01:00:00,45.271,10.07416667,1023.0
2019-03-17 02:00:00,45.113,10.02666667,1022.083333
2019-03-17 03:00:00,45.51,10.02583333,1022.25
2019-03-17 04:00:00,44.896,10.1825,1023.0
2019-03-17 05:00:00,44.326,10.15,1023.0
2019-03-17 06:00:00,44.697,10.15583333,1023.166667
2019-03-17 07:00:00,46.175,11.09416667,1024.0
2019-03-17 08:00:00,45.833,12.2325,1025.0
2019-03-17 09:00:00,48.008,13.04083333,1025.0
2019-03-17 10:00:00,47.775,13.45166667,1025.0
2019-03-17 11:00:00,47.709,14.1,1025.0
2019-03-17 12:00:00,48.306,14.44416667,1025.0
2019-03-17 13:00:00,48.615,14.90166667,1024.0
2019-03-17 14:00:00,49.627,15.08916667,1023.916667
2019-03-17 15:00:00,51.843,15.38083333,1023.0
2019-03-17 16:00:00,55.098,14.17583333,1023.0
2019-03-17 17:00:00,54.821,13.66333333,1023.0
2019-03-17 18:00:00,56.51,12.82916667,1023.25
2019-03-17 19:00:00,54.953,11.27166667,1024.0
2019-03-17 20:00:00,51.351,11.03,1024.0
2019-03-17 21:00:00,48.849,10.5825,1024.916667
2019-03-17 22:00:00,47.641,10.11916667,1025.0
2019-03-17 23:00:00,46.207,10.175,1024.583333
2019-03-18 00:00:00,47.283,10.61666667,1023.833333
2019-03-18 01:00:00,46.292,10.745,1023.0
2019-03-18 02:00:00,45.007,10.48083333,1022.916667
2019-03-18 03:00:00,45.501,10.11666667,1022.083333
2019-03-18 04:00:00,45.583,9.785,1022.0
2019-03-18 05:00:00,54.006,9.505833333,1022.333333
2019-03-18 06:00:00,56.515,9.3625,1023.0
2019-03-18 07:00:00,100.844,9.795833333,1023.583333
2019-03-18 08:00:00,142.555,11.28833333,1024.0
2019-03-18 09:00:00,162.0,12.5,1024.75
2019-03-18 10:00:00,213.216,13.35916667,1024.916667
2019-03-18 11:00:00,294.513,14.01666667,1025.0
2019-03-18 12:00:00,252.345,14.96333333,1024.083333
2019-03-18 13:00:00,252.859,16.63083333,1023.583333
2019-03-18 14:00:00,259.527,17.51333333,1023.0
2019-03-18 15:00:00,273.918,18.17833333,1023.0
2019-03-18 16:00:00,272.075,18.30916667,1022.416667
2019-03-18 17:00:00,205.029,16.805,1023.0
2019-03-18 18:00:00,181.401,14.82,1023.666667
2019-03-18 19:00:00,143.896,13.47916667,1024.166667
2019-03-18 20:00:00,105.893,12.94666667,1025.0
2019-03-18 21:00:00,69.997,12.29333333,1025.083333
2019-03-18 22:00:00,55.063,11.945,1025.416667
2019-03-18 23:00:00,52.917,12.06,1026.0
2019-03-19 00:00:00,51.455,12.24166667,1025.333333
2019-03-19 01:00:00,49.94,12.26583333,1025.0
2019-03-19 02:00:00,48.498,12.21916667,1025.0
2019-03-19 03:00:00,48.337,12.0225,1024.0
2019-03-19 04:00:00,48.87,11.80916667,1024.0
2019-03-19 05:00:00,57.913,11.6425,1024.0
2019-03-19 06:00:00,57.244,11.52166667,1024.333333
2019-03-19 07:00:00,102.785,12.16583333,1025.0
2019-03-19 08:00:00,143.219,12.3175,1025.0
2019-03-19 09:00:00,163.904,13.8625,1025.0
2019-03-19 10:00:00,214.765,14.46583333,1025.0
2019-03-19 11:00:00,297.183,15.6375,1025.0
2019-03-19 12:00:00,259.053,16.57083333,1025.0
2019-03-19 13:00:00,263.924,17.59916667,1024.166667
2019-03-19 14:00:00,278.937,18.59916667,1024.0
2019-03-19 15:00:00,292.488,18.82916667,1023.75
2019-03-19 16:00:00,266.43,19.09166667,1023.0
2019-03-19 17:00:00,204.932,18.4475,1023.333333
2019-03-19 18:00:00,182.656,16.80916667,1024.0
2019-03-19 19:00:00,145.418,14.95583333,1024.0
2019-03-19 20:00:00,98.153,14.60583333,1024.833333
2019-03-19 21:00:00,64.971,14.62833333,1025.0
2019-03-19 22:00:00,54.179,14.39833333,1025.916667
2019-03-19 23:00:00,52.222,14.32083333,1026.0
2019-03-20 00:00:00,50.972,13.74083333,1026.0
2019-03-20 01:00:00,48.419,13.58083333,1026.0
2019-03-20 02:00:00,48.696,13.67666667,1025.333333
2019-03-20 03:00:00,48.301,13.03583333,1025.0
2019-03-20 04:00:00,52.106,11.85333333,1025.0
2019-03-20 05:00:00,61.822,10.995,1025.583333
2019-03-20 06:00:00,56.574,10.59833333,1026.0
2019-03-20 07:00:00,101.072,10.91583333,1026.5
2019-03-20 08:00:00,136.439,11.88416667,1027.0
2019-03-20 09:00:00,161.609,12.42666667,1027.0
2019-03-20 10:00:00,224.939,13.64666667,1027.0
2019-03-20 11:00:00,302.663,15.24916667,1026.583333
2019-03-20 12:00:00,266.925,16.20083333,1026.0
2019-03-20 13:00:00,278.928,16.77583333,1025.75
2019-03-20 14:00:00,284.252,17.6125,1025.0
2019-03-20 15:00:00,300.161,17.70083333,1024.666667
2019-03-20 16:00:00,287.172,17.61166667,1024.0
2019-03-20 17:00:00,210.523,17.44083333,1024.166667
2019-03-20 18:00:00,187.419,16.61416667,1025.0
2019-03-20 19:00:00,148.997,16.135,1025.0
2019-03-20 20:00:00,109.705,15.405,1025.166667
2019-03-20 21:00:00,72.886,14.83666667,1026.0
2019-03-20 22:00:00,56.309,14.80083333,1025.666667
2019-03-20 23:00:00,54.075,14.32,1025.083333
2019-03-21 00:00:00,51.184,13.83583333,1025.0
2019-03-21 01:00:00,50.265,13.26416667,1025.0
2019-03-21 02:00:00,48.094,12.8775,1025.0
2019-03-21 03:00:00,48.019,11.9325,1025.0
2019-03-21 04:00:00,47.838,10.97166667,1025.0
2019-03-21 05:00:00,56.507,10.16333333,1025.166667
2019-03-21 06:00:00,57.22,9.856666667,1026.0
2019-03-21 07:00:00,100.924,10.14333333,1026.0
2019-03-21 08:00:00,133.624,10.95583333,1026.333333
2019-03-21 09:00:00,160.874,11.7225,1027.0
2019-03-21 10:00:00,225.633,13.175,1027.0
2019-03-21 11:00:00,300.524,14.06666667,1027.0
2019-03-21 12:00:00,268.712,15.32916667,1026.75
2019-03-21 13:00:00,271.648,17.25916667,1025.666667
2019-03-21 14:00:00,275.625,17.5825,1025.0
2019-03-21 15:00:00,279.607,18.06666667,1024.333333
2019-03-21 16:00:00,291.596,18.40166667,1024.0
2019-03-21 17:00:00,205.048,17.47,1024.0
2019-03-21 18:00:00,178.138,15.36166667,1024.0
2019-03-21 19:00:00,146.708,14.16583333,1024.666667
2019-03-21 20:00:00,113.03,13.91083333,1025.0
2019-03-21 21:00:00,81.552,13.7875,1025.0
2019-03-21 22:00:00,57.888,13.77,1025.0
2019-03-21 23:00:00,51.671,13.5875,1025.0
2019-03-22 00:00:00,47.782,13.45666667,1025.0
2019-03-22 01:00:00,47.202,13.4725,1025.0
2019-03-22 02:00:00,47.595,12.99083333,1025.0
2019-03-22 03:00:00,47.091,12.7125,1025.0
2019-03-22 04:00:00,47.498,11.41916667,1025.0
2019-03-22 05:00:00,58.002,10.65583333,1025.0
2019-03-22 06:00:00,57.213,10.14333333,1025.416667
2019-03-22 07:00:00,100.779,10.44083333,1026.0
2019-03-22 08:00:00,138.407,10.87333333,1026.083333
2019-03-22 09:00:00,258.785,12.33,1027.0
2019-03-22 10:00:00,271.456,13.41083333,1026.833333
2019-03-22 11:00:00,265.29,14.98333333,1026.0
2019-03-22 12:00:00,282.857,15.9875,1025.583333
2019-03-22 13:00:00,283.382,17.1075,1024.833333
2019-03-22 14:00:00,269.163,18.3925,1024.0
2019-03-22 15:00:00,296.137,18.73916667,1023.416667
2019-03-22 16:00:00,289.1,18.64583333,1023.0
2019-03-22 17:00:00,204.117,18.53833333,1023.0
2019-03-22 18:00:00,173.275,18.03083333,1023.0
2019-03-22 19:00:00,138.535,17.62666667,1023.75
2019-03-22 20:00:00,104.765,16.51,1024.0
2019-03-22 21:00:00,74.987,16.0025,1024.0
2019-03-22 22:00:00,58.479,15.71583333,1024.0
2019-03-22 23:00:00,51.154,15.38583333,1024.0
2019-03-23 00:00:00,51.909,15.27333333,1024.0
2019-03-23 01:00:00,50.219,14.56416667,1024.0
2019-03-23 02:00:00,50.374,13.76583333,1023.416667
2019-03-23 03:00:00,49.365,12.9875,1023.0
2019-03-23 04:00:00,49.008,12.34916667,1023.0
2019-03-23 05:00:00,48.333,12.0325,1023.0
2019-03-23 06:00:00,48.598,11.70666667,1023.0
2019-03-23 07:00:00,49.642,11.83083333,1023.583333
2019-03-23 08:00:00,52.768,12.14666667,1024.0
2019-03-23 09:00:00,53.627,13.1,1023.666667
2019-03-23 10:00:00,54.247,14.40166667,1023.083333
2019-03-23 11:00:00,54.781,16.6575,1022.583333
2019-03-23 12:00:00,57.179,17.93083333,1021.583333
2019-03-23 13:00:00,56.264,20.30083333,1020.583333
2019-03-23 14:00:00,57.744,20.95583333,1020.0
2019-03-23 15:00:00,58.987,21.31333333,1019.083333
2019-03-23 16:00:00,60.366,21.225,1019.0
2019-03-23 17:00:00,62.54,20.94833333,1019.0
2019-03-23 18:00:00,64.939,20.2775,1019.0
2019-03-23 19:00:00,63.238,19.43,1019.333333
2019-03-23 20:00:00,58.56,18.47,1020.0
2019-03-23 21:00:00,51.694,17.94083333,1020.0
2019-03-23 22:00:00,50.887,17.60916667,1020.0
2019-03-23 23:00:00,49.47,17.14416667,1020.0
2019-03-24 00:00:00,48.478,15.21833333,1020.0
2019-03-24 01:00:00,48.607,14.55916667,1020.0
2019-03-24 02:00:00,48.22,14.49,1020.0
2019-03-24 03:00:00,48.147,13.59666667,1020.0
2019-03-24 04:00:00,46.951,13.24583333,1020.333333
2019-03-24 05:00:00,47.79,12.4725,1021.0
2019-03-24 06:00:00,47.314,12.355,1021.0
2019-03-24 07:00:00,47.05,12.7225,1021.75
2019-03-24 08:00:00,48.415,13.41416667,1021.916667
2019-03-24 09:00:00,50.808,14.38666667,1022.0
2019-03-24 10:00:00,50.045,16.06666667,1021.5
2019-03-24 11:00:00,51.293,17.3375,1021.0
2019-03-24 12:00:00,51.519,17.9075,1020.75
2019-03-24 13:00:00,51.287,18.83166667,1020.0
2019-03-24 14:00:00,53.21,19.32333333,1019.75
2019-03-24 15:00:00,54.637,19.73083333,1019.0
2019-03-24 16:00:00,57.297,19.9775,1019.0
2019-03-24 17:00:00,57.474,19.62916667,1019.333333
2019-03-24 18:00:00,56.528,18.0225,1020.0
2019-03-24 19:00:00,55.804,17.6125,1020.0
2019-03-24 20:00:00,56.982,17.45583333,1020.666667
2019-03-24 21:00:00,53.173,16.52083333,1021.0
2019-03-24 22:00:00,51.126,15.22,1020.916667
2019-03-24 23:00:00,50.674,15.49583333,1020.0
2019-03-25 00:00:00,51.195,16.02333333,1020.0
2019-03-25 01:00:00,49.879,15.78916667,1020.0
2019-03-25 02:00:00,49.042,15.69583333,1020.0
2019-03-25 03:00:00,48.622,15.28416667,1019.5
2019-03-25 04:00:00,48.305,13.39166667,1019.5
2019-03-25 05:00:00,58.399,12.1725,1020.0
2019-03-25 06:00:00,57.615,11.56416667,1020.0
2019-03-25 07:00:00,97.001,12.6225,1020.0
2019-03-25 08:00:00,140.276,13.7625,1020.0
2019-03-25 09:00:00,260.621,15.04666667,1020.0
2019-03-25 10:00:00,213.403,15.8925,1020.0
2019-03-25 11:00:00,254.147,17.32333333,1019.083333
2019-03-25 12:00:00,278.98,19.37666667,1018.416667
2019-03-25 13:00:00,289.737,21.53833333,1017.083333
2019-03-25 14:00:00,291.353,22.6775,1015.916667
2019-03-25 15:00:00,311.115,22.99583333,1015.0
2019-03-25 16:00:00,319.566,23.01416667,1014.5
2019-03-25 17:00:00,293.184,22.57916667,1014.0
2019-03-25 18:00:00,211.321,22.3275,1014.583333
2019-03-25 19:00:00,150.514,21.32,1014.083333
2019-03-25 20:00:00,114.083,20.8925,1014.916667
2019-03-25 21:00:00,79.593,20.20166667,1015.0
2019-03-25 22:00:00,59.361,19.41583333,1015.0
2019-03-25 23:00:00,52.605,18.48,1015.0
2019-03-26 00:00:00,52.625,17.45,1014.75
2019-03-26 01:00:00,49.409,16.595,1014.0
2019-03-26 02:00:00,48.106,15.695,1014.0
2019-03-26 03:00:00,48.518,15.17166667,1013.166667
2019-03-26 04:00:00,48.004,14.62666667,1013.0
2019-03-26 05:00:00,58.889,14.125,1013.833333
2019-03-26 06:00:00,56.575,13.5775,1014.0
2019-03-26 07:00:00,99.027,13.445,1014.0
2019-03-26 08:00:00,145.0,13.67,1014.083333
2019-03-26 09:00:00,270.195,14.27166667,1014.416667
2019-03-26 10:00:00,273.657,15.33666667,1014.083333
2019-03-26 11:00:00,288.278,16.60083333,1014.0
2019-03-26 12:00:00,304.032,17.47416667,1013.416667
2019-03-26 13:00:00,295.26,19.30833333,1012.75
2019-03-26 14:00:00,307.646,20.61,1012.0
2019-03-26 15:00:00,320.147,21.56583333,1012.0
2019-03-26 16:00:00,307.899,21.73333333,1012.0
2019-03-26 17:00:00,314.22,21.74666667,1012.0
2019-03-26 18:00:00,215.955,21.22916667,1013.0
2019-03-26 19:00:00,154.781,20.67416667,1013.0
2019-03-26 20:00:00,114.399,20.3525,1013.083333
2019-03-26 21:00:00,81.57,20.235,1014.0
2019-03-26 22:00:00,63.383,19.1675,1014.0
2019-03-26 23:00:00,54.259,17.5125,1014.75
2019-03-27 00:00:00,53.308,15.91583333,1015.0
2019-03-27 01:00:00,50.698,14.29666667,1016.0
2019-03-27 02:00:00,51.215,13.93083333,1016.916667
2019-03-27 03:00:00,50.861,13.4425,1017.0
2019-03-27 04:00:00,50.458,12.86833333,1017.833333
2019-03-27 05:00:00,63.417,12.71666667,1018.5
2019-03-27 06:00:00,55.346,12.65,1019.333333
2019-03-27 07:00:00,97.485,12.88083333,1020.25
2019-03-27 08:00:00,139.442,13.47666667,1021.0
2019-03-27 09:00:00,263.825,14.1275,1021.0
2019-03-27 10:00:00,296.832,16.00333333,1021.0
2019-03-27 11:00:00,291.288,17.7125,1021.0
2019-03-27 12:00:00,276.253,18.99083333,1021.0
2019-03-27 13:00:00,288.429,19.45583333,1020.75
2019-03-27 14:00:00,301.105,20.54333333,1020.0
2019-03-27 15:00:00,302.472,21.22,1020.0
2019-03-27 16:00:00,311.936,21.98416667,1020.0
2019-03-27 17:00:00,295.069,21.53166667,1020.0
2019-03-27 18:00:00,211.782,20.56833333,1020.583333
2019-03-27 19:00:00,158.502,19.68083333,1021.0
2019-03-27 20:00:00,115.341,19.11166667,1021.916667
2019-03-27 21:00:00,80.222,18.2575,1022.0
2019-03-27 22:00:00,58.349,17.8025,1022.0
2019-03-27 23:00:00,51.4,16.97833333,1022.333333
2019-03-28 00:00:00,51.11,15.4475,1023.0
2019-03-28 01:00:00,48.476,14.41416667,1023.0
2019-03-28 02:00:00,49.01,13.82833333,1023.0
2019-03-28 03:00:00,48.751,13.64666667,1023.0
2019-03-28 04:00:00,47.509,13.21833333,1023.0
2019-03-28 05:00:00,57.027,11.10083333,1023.416667
2019-03-28 06:00:00,56.239,9.944166667,1024.166667
2019-03-28 07:00:00,96.339,10.3075,1025.0
2019-03-28 08:00:00,136.108,12.31416667,1025.0
2019-03-28 09:00:00,265.368,12.9175,1025.0
2019-03-28 10:00:00,285.875,14.91666667,1025.0
2019-03-28 11:00:00,291.341,16.3425,1024.5
2019-03-28 12:00:00,289.53,17.535,1023.583333
2019-03-28 13:00:00,296.621,18.08583333,1022.666667
2019-03-28 14:00:00,312.619,19.61416667,1021.833333
2019-03-28 15:00:00,297.407,20.70166667,1021.0
2019-03-28 16:00:00,320.511,21.015,1020.75
2019-03-28 17:00:00,312.326,21.05166667,1021.0
2019-03-28 18:00:00,193.639,20.33083333,1021.0
2019-03-28 19:00:00,146.485,19.62083333,1021.0
2019-03-28 20:00:00,114.889,18.38916667,1021.5
2019-03-28 21:00:00,82.577,16.74666667,1022.0
2019-03-28 22:00:00,64.737,16.58,1022.0
2019-03-28 23:00:00,59.588,16.06416667,1022.0
2019-03-29 00:00:00,56.813,15.12583333,1021.5
2019-03-29 01:00:00,53.781,14.235,1021.0
2019-03-29 02:00:00,50.685,12.68416667,1021.0
2019-03-29 03:00:00,49.139,11.61166667,1021.0
2019-03-29 04:00:00,48.864,11.04083333,1021.833333
2019-03-29 05:00:00,55.809,10.4525,1022.0
2019-03-29 06:00:00,55.056,9.788333333,1022.0
2019-03-29 07:00:00,96.163,10.6525,1022.0
2019-03-29 08:00:00,136.991,12.0925,1022.916667
2019-03-29 09:00:00,259.225,13.24916667,1023.0
2019-03-29 10:00:00,283.172,15.42333333,1022.25
2019-03-29 11:00:00,289.984,16.31333333,1022.0
2019-03-29 12:00:00,297.928,17.68416667,1021.25
2019-03-29 13:00:00,296.389,19.31666667,1020.5
2019-03-29 14:00:00,295.033,20.17166667,1019.583333
2019-03-29 15:00:00,301.654,20.645,1019.0
2019-03-29 16:00:00,301.23,20.8,1019.0
2019-03-29 17:00:00,307.539,20.91833333,1018.083333
2019-03-29 18:00:00,195.863,17.95833333,1019.0
2019-03-29 19:00:00,137.09,16.1075,1019.25
2019-03-29 20:00:00,100.465,15.4125,1020.0
2019-03-29 21:00:00,72.452,14.99333333,1020.0
2019-03-29 22:00:00,50.939,14.605,1020.0
2019-03-29 23:00:00,47.363,14.47666667,1020.0
2019-03-30 00:00:00,48.06,14.2625,1019.416667
2019-03-30 01:00:00,47.71,14.15583333,1019.0
2019-03-30 02:00:00,46.049,14.10416667,1019.0
2019-03-30 03:00:00,45.044,13.00083333,1018.25
2019-03-30 04:00:00,45.525,11.92416667,1018.0
2019-03-30 05:00:00,45.803,11.27416667,1018.0
2019-03-30 06:00:00,44.771,10.71833333,1018.0
2019-03-30 07:00:00,46.53,10.78916667,1018.0
2019-03-30 08:00:00,50.23,11.34833333,1018.75
2019-03-30 09:00:00,51.853,11.9275,1019.0
2019-03-30 10:00:00,51.986,12.01583333,1019.0
2019-03-30 11:00:00,53.822,12.75583333,1018.5
2019-03-30 12:00:00,55.549,14.735,1017.583333
2019-03-30 13:00:00,57.742,17.18583333,1016.416667
2019-03-30 14:00:00,56.978,18.98,1015.416667
2019-03-30 15:00:00,58.249,20.15083333,1014.833333
2019-03-30 16:00:00,57.552,20.26666667,1014.083333
2019-03-30 17:00:00,57.837,18.4475,1014.5
2019-03-30 18:00:00,57.074,17.3875,1015.0
2019-03-30 19:00:00,57.184,16.63583333,1015.0
2019-03-30 20:00:00,56.001,16.2175,1015.083333
2019-03-30 21:00:00,48.308,15.9325,1015.0
2019-03-30 22:00:00,48.524,16.05083333,1015.0
2019-03-30 23:00:00,48.653,15.44333333,1015.0
2019-03-31 00:00:00,48.772,14.96166667,1014.5
2019-03-31 02:00:00,46.614,14.8575,1013.083333
2019-03-31 03:00:00,45.175,15.06416667,1012.083333
2019-03-31 04:00:00,44.136,14.17083333,1012.0
2019-03-31 05:00:00,44.223,13.59083333,1012.0
2019-03-31 06:00:00,44.545,12.61666667,1012.166667
2019-03-31 07:00:00,45.735,12.74583333,1013.0
2019-03-31 08:00:00,44.895,14.28916667,1013.0
2019-03-31 09:00:00,46.05,14.8625,1013.0
2019-03-31 10:00:00,47.256,16.71583333,1013.0
2019-03-31 11:00:00,48.065,17.92083333,1012.666667
2019-03-31 12:00:00,49.036,18.58333333,1012.0
2019-03-31 13:00:00,48.225,20.55916667,1011.083333
2019-03-31 14:00:00,49.311,20.51166667,1010.166667
2019-03-31 15:00:00,50.055,18.85666667,1010.0
2019-03-31 16:00:00,51.801,17.9325,1010.0
2019-03-31 17:00:00,50.231,15.61166667,1010.916667
2019-03-31 18:00:00,51.869,14.13833333,1011.666667
2019-03-31 19:00:00,57.181,14.61666667,1011.0
2019-03-31 20:00:00,56.045,14.73416667,1011.833333
2019-03-31 21:00:00,50.73,14.73,1012.0
2019-03-31 22:00:00,47.526,14.49083333,1012.0
2019-03-31 23:00:00,47.687,14.20916667,1012.0
2019-04-01 00:00:00,52.993,13.82166667,1012.083333
2019-04-01 01:00:00,50.115,13.05583333,1012.0
2019-04-01 02:00:00,50.877,12.73,1012.0
2019-04-01 03:00:00,49.459,12.76916667,1012.0
2019-04-01 04:00:00,48.922,12.9175,1012.0
2019-04-01 05:00:00,49.903,13.0475,1012.0
2019-04-01 06:00:00,62.656,12.5325,1012.916667
2019-04-01 07:00:00,102.966,13.01,1013.0
2019-04-01 08:00:00,139.74,13.68166667,1013.666667
2019-04-01 09:00:00,161.475,14.46166667,1014.0
2019-04-01 10:00:00,224.283,16.64833333,1014.083333
2019-04-01 11:00:00,264.313,17.21333333,1014.166667
2019-04-01 12:00:00,228.87,18.11333333,1014.0
2019-04-01 13:00:00,232.156,16.30333333,1014.0
2019-04-01 14:00:00,251.293,15.71416667,1014.0
2019-04-01 15:00:00,241.944,16.7775,1014.0
2019-04-01 16:00:00,245.302,17.26666667,1014.0
2019-04-01 17:00:00,200.764,16.80916667,1014.0
2019-04-01 18:00:00,173.033,14.71833333,1015.0
2019-04-01 19:00:00,135.447,13.55333333,1016.0
2019-04-01 20:00:00,96.695,13.20166667,1017.0
2019-04-01 21:00:00,71.919,12.99333333,1017.25
2019-04-01 22:00:00,60.885,12.83583333,1018.0
2019-04-01 23:00:00,56.136,12.78166667,1018.0
2019-04-02 00:00:00,47.082,12.27416667,1018.0
2019-04-02 01:00:00,46.658,12.25416667,1018.0
2019-04-02 02:00:00,45.848,12.23333333,1018.0
2019-04-02 03:00:00,46.042,11.56166667,1017.0
2019-04-02 04:00:00,46.179,11.23916667,1017.083333
2019-04-02 05:00:00,54.292,11.32333333,1017.583333
2019-04-02 06:00:00,54.416,11.25833333,1018.0
2019-04-02 07:00:00,101.463,12.10666667,1018.5
2019-04-02 08:00:00,137.794,12.27666667,1019.0
2019-04-02 09:00:00,155.524,13.69916667,1019.0
2019-04-02 10:00:00,213.775,15.13833333,1019.0
2019-04-02 11:00:00,261.074,16.27416667,1018.5
2019-04-02 12:00:00,233.797,17.5325,1018.0
2019-04-02 13:00:00,244.633,18.08,1017.333333
2019-04-02 14:00:00,233.28,18.61416667,1017.0
2019-04-02 15:00:00,233.617,18.76583333,1016.0
2019-04-02 16:00:00,241.391,17.32666667,1016.0
2019-04-02 17:00:00,196.67,16.19333333,1016.083333
2019-04-02 18:00:00,178.936,14.41583333,1016.916667
2019-04-02 19:00:00,146.375,13.05333333,1017.0
2019-04-02 20:00:00,111.246,12.37,1017.166667
2019-04-02 21:00:00,82.182,12.1375,1017.666667
2019-04-02 22:00:00,63.264,11.81416667,1017.75
2019-04-02 23:00:00,51.178,11.46,1017.0
2019-04-03 00:00:00,50.104,11.09833333,1016.916667
2019-04-03 01:00:00,45.871,10.75166667,1016.0
2019-04-03 02:00:00,46.034,10.42416667,1016.0
2019-04-03 03:00:00,46.638,10.24916667,1015.666667
2019-04-03 04:00:00,45.476,10.02083333,1015.0
2019-04-03 05:00:00,47.046,9.839166667,1015.0
2019-04-03 06:00:00,49.594,9.784166667,1015.0
2019-04-03 07:00:00,88.093,10.50166667,1014.583333
2019-04-03 08:00:00,113.614,11.45916667,1014.0
2019-04-03 09:00:00,122.745,11.90083333,1014.0
2019-04-03 10:00:00,181.799,11.62666667,1014.0
2019-04-03 11:00:00,257.995,12.45333333,1013.5
2019-04-03 12:00:00,222.339,11.83666667,1013.0
2019-04-03 13:00:00,212.293,12.92333333,1012.333333
2019-04-03 14:00:00,218.187,12.70916667,1011.916667
2019-04-03 15:00:00,221.218,12.84583333,1011.083333
2019-04-03 16:00:00,209.94,12.67583333,1011.0
2019-04-03 17:00:00,165.211,12.2625,1011.0
2019-04-03 18:00:00,157.681,11.1325,1011.0
2019-04-03 19:00:00,126.625,10.58916667,1011.416667
2019-04-03 20:00:00,88.451,10.355,1012.0
2019-04-03 21:00:00,63.006,9.984166667,1012.0
2019-04-03 22:00:00,54.542,9.67,1012.0
2019-04-03 23:00:00,48.765,9.551666667,1011.083333
2019-04-04 00:00:00,52.366,9.280833333,1010.833333
2019-04-04 01:00:00,50.499,9.071666667,1010.0
2019-04-04 02:00:00,49.137,8.7675,1010.0
2019-04-04 03:00:00,48.834,8.4425,1010.0
2019-04-04 04:00:00,51.87,8.2525,1010.0
2019-04-04 05:00:00,57.484,8.1425,1010.0
2019-04-04 06:00:00,52.72,8.1525,1010.0
2019-04-04 07:00:00,103.3,9.3525,1010.0
2019-04-04 08:00:00,134.794,10.43166667,1010.0
2019-04-04 09:00:00,248.777,11.305,1010.0
2019-04-04 10:00:00,252.481,12.38416667,1010.0
2019-04-04 11:00:00,265.937,12.55666667,1009.25
2019-04-04 12:00:00,257.517,13.55916667,1008.583333
2019-04-04 13:00:00,255.506,13.22,1008.0
2019-04-04 14:00:00,269.722,12.7325,1007.166667
2019-04-04 15:00:00,272.296,12.36916667,1006.75
2019-04-04 16:00:00,276.45,11.92333333,1006.0
2019-04-04 17:00:00,266.345,10.59916667,1005.916667
2019-04-04 18:00:00,203.838,10.26166667,1005.0
2019-04-04 19:00:00,146.76,10.57666667,1004.083333
2019-04-04 20:00:00,105.327,10.45666667,1004.0
2019-04-04 21:00:00,74.793,10.63916667,1004.0
2019-04-04 22:00:00,58.217,10.69583333,1003.0
